movie_id,rating,user_id
219,2.6036036036036037,111
220,3.257918552036199,221
221,3.4347826086956523,161
222,2.606060606060606,99
223,4.2111917098445595,24125
224,3.8314917127071824,1086
225,2.733739012846518,7395
226,2.4444444444444446,189
227,3.417293233082707,1330
228,2.831578947368421,95
229,3.831288343558282,652
230,3.0952380952380953,126
231,2.9427083333333335,768
232,3.182676848874598,4976
233,3.2416267942583734,418
234,2.9690721649484537,97
235,3.024886877828054,442
236,2.32,125
237,3.3994252873563218,348
238,3.6783725910064238,2335
239,3.7680365296803653,2190
240,3.9484953703703702,5184
241,4.157900839478688,43122
242,3.911157894736842,2375
243,3.0252100840336134,119
244,3.8666666666666667,105
245,2.78021978021978,91
246,3.1160092807424595,431
247,3.0321592649310873,653
248,3.6333387437104365,6161
249,3.182741116751269,197
250,3.4385510996119018,773
251,3.8803986710963456,1204
252,3.3904539303727397,24387
253,4.0679207920792075,5050
254,2.042105263157895,190
255,3.142389882250327,4586
256,3.440720808871494,12264
257,3.9115765617575025,27357
258,2.951219512195122,164
259,3.220319634703196,876
260,3.15609756097561,205
261,3.6901140684410647,526
262,3.7103700319780724,4378
263,3.9844444444444442,900
264,2.888059701492537,134
265,3.25,308
266,3.0555555555555554,126
267,3.6867469879518073,1162
268,3.7114517583408477,5545
269,3.7562770764429123,21467
270,4.289368944031183,36431
271,3.1046025104602513,478
272,2.9193548387096775,62
273,3.3624754113716553,32027
274,2.7674418604651163,774
275,3.633405639913232,10603
276,2.0782608695652174,115
277,3.445859872611465,157
278,2.144578313253012,83
279,3.1696065128900948,737
280,3.352504638218924,539
281,3.7550512900217594,3217
282,3.6666666666666665,393
283,3.706555834378921,6376
284,2.2577319587628866,97
285,3.3265990862364365,14008
286,2.9162303664921465,191
287,3.572,250
288,3.5470383275261326,1148
289,2.334768812330009,4412
290,3.584499800633775,47651
291,2.2222222222222223,108
292,3.857677902621723,534
293,3.7598039215686274,408
294,3.1515151515151514,462
295,3.314671547972646,28954
296,2.913793103448276,116
297,2.878834355828221,1956
298,3.101098901098901,455
299,3.7066437928883342,76944
300,2.455357142857143,112
301,2.605714285714286,175
302,2.817974971558589,879
303,3.088888888888889,225
304,3.768310475634666,3427
305,3.624414976599064,12820
306,3.0558375634517767,197
307,3.4754098360655736,122
308,2.78,200
309,3.075055187637969,453
310,3.3617977528089886,445
311,3.5778941010670424,24835
312,3.710127220245277,65477
313,3.689345970424398,99812
314,3.414396887159533,514
315,3.293577981651376,109
316,4.301984126984127,2520
317,3.0,94
318,2.336842105263158,95
319,3.0252100840336134,119
320,2.814516129032258,124
321,2.7222222222222223,144
322,2.589086859688196,898
323,2.419943820224719,712
324,3.061381074168798,391
325,4.19536128456735,1121
326,3.290909090909091,165
327,3.1853932584269664,178
328,2.8984771573604062,197
329,3.5878580267407116,66266
330,3.4609438567941417,27038
331,3.6220238726228082,47167
332,2.2550335570469797,149
333,3.786259541984733,393
334,3.55764263322884,39875
335,2.1812080536912752,149
336,3.170854271356784,199
337,2.972961186218927,2293
338,3.8894436519258204,1402
339,3.7848101265822787,553
340,2.938202247191011,178
341,3.0510204081632653,1862
342,3.703240058910162,1358
343,3.1739130434782608,92
344,3.697004608294931,2604
345,4.111377245508982,4175
346,3.051546391752577,485
347,2.435185185185185,108
348,3.4052908391553496,12739
349,2.4682675814751285,583
350,3.7958297132927887,1151
351,2.937984496124031,129
352,2.563025210084034,119
353,3.2548387096774194,20460
354,2.2816901408450705,142
355,2.0,150
356,3.068983957219251,1870
357,3.5123780945236307,77314
358,3.538896276595745,3008
359,4.1543668122270745,4580
360,2.393993724787091,2231
361,3.635833635526793,35849
362,2.513211382113821,3936
363,2.9543517954960437,1643
364,2.934959349593496,123
365,3.2153846153846155,260
366,3.4971428571428573,350
367,3.139663906086677,12437
368,3.411469534050179,1395
369,2.860706860706861,962
370,3.1095041322314048,484
371,3.874251497005988,2004
372,2.391891891891892,148
373,2.776470588235294,85
374,3.3292181069958846,243
375,3.0266472868217056,2064
376,3.4248704663212437,193
377,2.5357142857142856,112
378,2.83787416004887,8185
379,2.632911392405063,158
380,3.0926275992438566,529
381,3.392042042042042,6660
382,3.0822784810126582,158
383,2.7443946188340806,223
384,3.737134909596662,1438
385,3.6277754056362084,9368
386,2.949625595643295,1469
387,3.5153061224489797,588
388,2.3225806451612905,217
389,3.112531969309463,391
390,2.6905761159862647,5242
391,3.5384615384615383,572
392,3.2333333333333334,60
393,3.3227949213823256,11893
394,3.5720470006184293,1617
395,3.9879253567508233,1822
396,3.1029411764705883,204
397,3.929144385026738,748
398,2.7483870967741937,3565
399,2.336,125
400,3.8326563769293256,3693
401,3.6346272335181764,3246
402,3.2459016393442623,122
403,3.090909090909091,440
404,2.4912663755458517,458
405,3.7515798342929365,7121
406,3.7627578830450252,48617
407,2.680365296803653,219
408,3.4055299539170507,2821
409,3.548098434004474,447
410,3.904856293359762,1009
411,2.916256157635468,203
412,3.125,320
413,3.4105787555585274,29909
414,2.936974789915966,1428
415,1.7619047619047619,126
416,2.987562189054726,11256
417,3.9310580204778156,1465
418,2.7273168364871423,2061
419,3.906821963394343,601
420,3.7134593993325917,4495
421,4.043566362715299,987
422,3.395416515096399,5498
423,2.983108108108108,296
424,3.5564447592067987,14120
425,3.6699029126213594,4532
426,3.246857955892815,4217
427,2.8690787019768744,2681
428,2.8347826086956522,115
429,3.3617719442165708,1219
430,4.047865459249676,1546
431,3.5421861409104087,3449
432,3.98894620486367,2714
433,3.5554117295628798,10043
434,3.4782608695652173,138
435,2.8658892128279883,343
436,3.8146341463414632,3485
437,3.272727272727273,165
438,3.030980603448276,3712
439,3.2165697674418605,688
440,2.925233644859813,107
441,3.7705882352941176,340
442,3.9341293689704253,25292
443,3.973709434478981,36515
444,3.1666666666666665,90
445,3.539686753384656,7534
446,2.8372739916550764,719
447,3.4175824175824174,91
448,3.201058201058201,189
449,2.988888888888889,90
450,3.3503649635036497,137
451,4.16546762589928,1112
452,2.894238683127572,2430
453,3.5492957746478875,426
454,3.933442444080742,1833
455,3.788265306122449,784
456,3.6787755102040816,2450
457,3.8743855021325433,116762
458,3.546478873239437,355
459,3.4776509420987485,7271
460,2.1947674418604652,344
461,3.46875,544
462,4.038560411311054,778
463,4.092738407699038,2286
464,2.7560975609756095,82
465,2.92,100
466,3.748618784530387,362
467,3.56303317535545,1055
468,3.517040470081933,60415
469,2.780952380952381,105
470,2.4455958549222796,579
471,4.0713333333333335,4500
472,3.058252427184466,515
473,4.03342937039234,23602
474,3.59835255354201,3035
475,3.0019212295869355,1041
476,4.132708436112481,2027
477,3.963855421686747,2241
478,3.2598607888631093,431
479,3.871331828442438,1772
480,2.573816155988858,359
481,3.103723404255319,376
482,3.7875548633725047,56504
483,3.45150538829019,90010
484,3.5172413793103448,232
485,3.5610859728506785,1326
486,3.6507692307692308,3900
487,3.707581227436823,277
488,3.6581459809054513,3247
489,3.5524243680066308,4826
490,2.8717067583046965,873
491,3.3680555555555554,288
492,2.9611143354614047,1723
493,2.6037735849056602,106
494,4.001485453425601,27601
495,3.098330241187384,539
496,3.7106382978723405,235
497,3.4782608695652173,575
498,4.067375886524823,282
499,3.0449205252246028,5788
500,3.6353383458646618,532
501,3.8006456288293036,15179
502,3.7013316423589093,1577
503,3.6175298804780875,251
504,4.061032863849765,2343
505,3.1397894736842105,2375
506,2.7961783439490446,157
507,3.6042780748663104,1309
508,2.9896907216494846,194
509,2.467741935483871,186
510,3.239130434782609,184
511,2.777583187390543,1713
512,2.8316498316498318,297
513,2.0919811320754715,424
514,3.8062283737024223,867
515,1.2878787878787878,132
516,3.7813289727961945,20181
517,3.478148317344297,6567
518,3.8037918871252203,2268
519,3.7360703812316713,341
520,3.874285714285714,175
521,2.7045454545454546,132
522,3.303125,320
523,3.0340136054421767,294
524,3.276401564537158,6136
525,2.0344827586206895,145
526,2.9139414802065406,581
527,2.2767527675276753,271
528,2.9830955225978775,28454
529,3.3640081799591,489
530,2.4294871794871793,156
531,3.1379310344827585,406
532,3.2800378429517503,1057
533,3.1198647506339814,5915
534,3.2061312770359227,5317
535,3.4851063829787234,6110
536,2.8173076923076925,416
537,3.5026737967914436,187
538,2.737623762376238,202
539,3.8464912280701755,228
540,3.3950617283950617,162
541,2.4711538461538463,104
542,1.8830409356725146,171
543,3.259718775847808,1209
544,3.65359477124183,153
545,3.4792899408284024,338
546,2.6025641025641026,156
547,3.1969949916527547,599
548,3.0071068613515957,7739
549,2.638888888888889,72
550,3.458650176051129,33797
551,3.2756038321414116,14822
552,3.0136986301369864,730
553,3.1752921535893157,599
554,3.2443123938879457,5890
555,4.008571428571429,1050
556,2.9602543720190777,629
557,2.5260115606936417,173
558,3.266897746967071,577
559,3.5478260869565217,115
560,4.191676436107855,1706
561,3.940714285714286,2800
562,2.372093023255814,86
563,3.496496404204315,10846
564,3.1957505773672055,10825
565,3.25,132
566,3.0798771121351765,651
567,2.8222222222222224,180
568,2.9565217391304346,184
569,3.4811494252873563,4350
570,2.9160305343511452,262
571,3.9625852536943267,154832
572,3.244642857142857,560
573,3.2941176470588234,204
574,3.185185185185185,108
575,4.053722902921772,2122
576,3.839258114374034,647
577,4.193409742120344,2094
578,2.405982905982906,234
579,3.9838788470933073,2047
580,3.0756200846944948,8265
581,3.3095238095238093,84
582,3.0140081337550835,2213
583,3.303225806451613,155
584,3.058531746031746,1008
585,3.8144225920322743,1983
586,3.3184931506849313,2336
587,3.768939393939394,528
588,3.4481246955674623,2053
589,2.347245409015025,599
590,3.3954802259887007,177
591,2.8910505836575875,514
592,2.0,137
593,2.7282608695652173,92
594,2.561224489795918,294
595,4.167077681874229,1622
596,2.9732988802756246,1161
597,2.4583333333333335,216
598,3.360323886639676,247
599,3.502565154935358,9746
600,3.216151202749141,2910
601,3.3201970443349755,406
602,2.8129194630872485,1192
603,3.576059850374065,401
604,3.3130434782608695,115
605,2.8907563025210083,238
606,3.343601895734597,844
607,3.543282659005666,100248
608,2.411764705882353,68
609,3.761038961038961,770
610,2.519230769230769,104
611,2.0342465753424657,146
612,3.0551181102362204,254
613,3.168965517241379,580
614,3.084507042253521,142
615,3.495503336234407,13788
616,3.324561403508772,114
617,3.828930817610063,795
618,2.6121883656509697,361
619,3.8646616541353382,266
620,3.565671641791045,670
621,3.9349859681945745,8552
622,2.9769452449567724,347
623,3.0376569037656904,239
624,3.2522851919561244,1094
625,1.50503355704698,596
626,3.65993265993266,297
627,2.9591836734693877,98
628,3.51355421686747,664
629,3.572698036560596,11816
630,2.63265306122449,245
631,3.6597180383178696,8299
632,2.9793956043956045,728
633,3.218527315914489,421
634,4.150783289817232,1532
635,2.645390070921986,141
636,3.497849697499818,13719
637,3.4985632183908044,696
638,3.5402160864345738,4165
639,3.094240837696335,191
640,3.1441647597254003,437
641,3.653044203502919,1199
642,3.720064724919094,1236
643,3.145731707317073,3280
644,2.993377483443709,302
645,3.942084052964882,8685
646,3.872118959107807,4035
647,3.4370477568740956,691
648,3.5,170
649,3.0125,80
650,2.6765375854214124,439
651,2.9375,144
652,3.3201403782413728,5129
653,2.610294117647059,136
654,2.5647058823529414,85
655,3.511627906976744,817
656,2.7394957983193278,119
657,4.045077720207254,1930
658,3.6329174336946886,44001
659,2.750418200066912,2989
660,3.7778472188837076,20801
661,3.2542865446091254,3441
662,3.589008677359979,11409
663,4.172626387176326,811
664,2.3417366946778713,357
665,2.6956521739130435,207
666,3.245014245014245,351
667,3.7916666666666665,1104
668,3.8730358265241986,6364
669,2.3797468354430378,79
670,3.5124884366327476,7567
671,3.217573221757322,478
672,3.072649572649573,4446
673,3.8168168168168166,1332
674,3.383134738771769,7637
675,3.201117318435754,179
676,3.079145728643216,2388
677,3.7411431270666036,6351
678,3.3333333333333335,282
679,3.0568181818181817,88
680,2.9618094178717094,2697
681,3.493881546744983,4086
682,3.7444397817876625,4766
683,2.9347826086956523,138
684,2.6091954022988504,174
685,3.3960489181561617,1063
686,3.070011589065376,14669
687,3.037593984962406,133
688,3.1728395061728394,324
689,3.4156889809063724,8694
690,3.976318622174381,929
691,2.9893617021276597,188
692,3.5095954672840257,32828
693,3.0552784704904408,2406
694,3.759322033898305,885
695,2.8433734939759034,166
696,3.4306456160135324,7094
697,3.287081339712919,209
698,2.4936708860759493,79
699,3.83008356545961,359
700,3.6125106746370625,4684
701,1.9161490683229814,322
702,2.9282296650717705,209
703,3.7061855670103094,194
704,3.037037037037037,162
705,3.6400465356773526,38680
706,3.527736131934033,667
707,3.507908611599297,2276
708,3.387546455561542,72381
709,3.743801652892562,363
710,4.143968871595331,257
711,3.6139304830950607,14759
712,4.132516703786192,898
713,3.0692307692307694,130
714,2.1710526315789473,76
715,3.667992047713718,503
716,3.235294117647059,102
717,2.893900563813429,1951
718,3.3239839725243274,1747
719,2.993857493857494,814
720,3.84381315966764,26718
721,2.4839650145772594,343
722,4.094542401343409,5955
723,2.9943724177233224,14038
724,4.40801308258381,1223
725,3.628799688230709,5132
726,2.142857142857143,168
727,2.706766917293233,133
728,2.967032967032967,182
729,2.4205607476635516,214
730,3.8390778871978513,4468
731,2.5461384152457374,1994
732,3.2251268045259462,2563
733,3.4058078927773643,2686
734,3.8300819061801934,6715
735,3.1269035532994924,197
736,2.1587301587301586,315
737,3.3271028037383177,107
738,2.7711864406779663,590
739,2.7292110874200426,938
740,2.8015873015873014,126
741,3.4009546539379474,419
742,2.841860465116279,215
743,3.1982570806100217,459
744,2.8773584905660377,106
745,2.2920353982300883,113
746,3.5250549177270276,24127
747,3.7403846153846154,104
748,3.7415452295848226,3637
749,2.2354009077155825,3305
750,3.522935779816514,2071
751,3.1893305439330546,9560
752,4.254008536163341,8669
753,3.9748427672955975,159
754,3.1969548133595285,2036
755,3.5009920634920637,1008
756,2.5632183908045976,87
757,3.129032258064516,124
758,3.514344301565704,104362
759,3.198860939724727,16856
760,3.8628651202749142,9312
761,2.66020358700921,2063
762,3.982869379014989,2335
763,3.4907275320970044,11917
764,3.7370030581039755,654
765,2.52073732718894,217
766,3.0592592592592593,405
767,3.245222929936306,314
768,3.2822458270106223,659
769,3.27027027027027,111
770,3.1607142857142856,168
771,3.1056701030927836,388
772,2.6666666666666665,69
773,2.911654135338346,532
774,4.249292929292929,2475
775,3.5502092050209204,478
776,2.9734513274336285,1356
777,3.7859477124183005,612
778,3.9047619047619047,126
779,2.5175644028103044,427
780,3.831234256926952,397
781,3.5816464237516867,741
782,2.442105263157895,95
783,3.365752285951787,1203
784,3.5267857142857144,224
785,3.1550387596899223,387
786,3.375984251968504,508
787,2.5,82
788,3.764570198369983,58527
789,3.7942099755842342,31537
790,2.8,365
791,3.5283505154639174,388
792,2.8583333333333334,120
793,3.4927536231884058,207
794,3.11619283065513,809
795,3.1421800947867298,211
796,2.939866369710468,449
797,3.090625,320
798,3.8860085139890255,81278
799,4.066123188405797,1104
800,2.3766233766233764,154
801,2.6582278481012658,158
802,3.35,100
803,2.369146005509642,363
804,3.8472906403940885,609
805,3.7905405405405403,296
806,3.4899598393574296,996
807,3.584449526298595,3061
808,3.2396983571236198,3713
809,3.5455246913580245,3888
810,2.980952380952381,105
811,2.9771388985105647,11548
812,3.221311475409836,122
813,3.2746478873239435,142
814,3.386946386946387,429
815,3.1338912133891212,239
816,3.5247524752475248,101
817,3.5470103092783507,4850
818,3.473859844271413,14384
819,3.137780311668567,15786
820,1.9555555555555555,45
821,2.7058823529411766,119
822,4.072402938090241,3812
823,3.148014440433213,277
824,3.781449893390192,938
825,4.1091621253406,5872
826,3.13953488372093,172
827,2.964071856287425,167
828,3.0046082949308754,217
829,3.1873075230972283,9092
830,2.857142857142857,133
831,3.2011961355620304,19563
832,3.785346307956497,3494
833,3.516949152542373,8378
834,2.728494623655914,372
835,3.17425431711146,637
836,3.5486725663716814,791
837,3.9340836012861735,1244
838,2.5066889632107023,598
839,4.115594329334788,917
840,3.8233970753655795,3556
841,2.96,150
842,3.457685664939551,579
843,3.714586439785984,11401
844,2.861111111111111,180
845,3.6271186440677967,236
846,2.685658699277376,3598
847,3.7346938775510203,245
848,3.046070460704607,369
849,3.264571054354944,1527
850,3.42291169451074,2095
851,3.8919123505976096,25100
852,2.9964850615114234,569
853,2.8236559139784947,465
854,2.1656050955414012,157
855,2.450765864332604,457
856,2.581818181818182,385
857,3.722932078009415,1487
858,3.217391304347826,552
859,3.4597327555074036,11076
860,2.627906976744186,129
861,3.945898778359511,573
862,3.4981137925688595,19351
863,3.545762711864407,295
864,2.708920187793427,213
865,3.772549019607843,255
866,3.3806060606060604,825
867,2.8962962962962964,135
868,3.4764150943396226,636
869,3.088495575221239,113
870,2.3576642335766422,137
871,3.9880281690140844,1420
872,4.199615032659114,31691
873,2.744922826969943,1231
874,3.4215686274509802,102
875,3.1122448979591835,196
876,3.5161290322580645,186
877,3.5125284738041,439
878,2.4456521739130435,92
879,2.8820960698689957,458
880,3.9323758228605628,1671
881,3.110424028268551,1132
882,2.841463414634146,82
883,3.5652557319223988,4536
884,2.8526315789473684,95
885,3.294372294372294,462
886,4.18601182255124,108606
887,3.107883817427386,241
888,2.614678899082569,109
889,4.052848318462594,2914
890,3.17877094972067,358
891,3.682926829268293,287
892,3.574766355140187,642
893,3.8525641025641026,780
894,2.753509496284063,4844
895,3.939197405755979,2467
896,3.429313895335534,30593
897,3.2765458077047587,12356
898,3.062805872756933,1226
899,3.497354497354497,189
900,3.9320926903462468,11177
901,3.6717428087986463,591
902,2.365,600
903,3.175925925925926,108
904,2.4545454545454546,198
905,2.0,146
906,3.417056074766355,856
907,4.0161224489795915,4900
908,4.191339010690342,11038
909,3.026627218934911,338
910,3.161764705882353,136
911,2.9591836734693877,539
912,3.152173913043478,322
913,3.375,168
914,3.057377049180328,122
915,2.8372093023255816,43
916,3.588235294117647,442
917,3.544642857142857,112
918,3.9177449168207024,7574
919,3.226416835887022,10834
920,2.4601769911504423,113
921,3.3299363057324842,785
922,2.8669950738916254,203
923,3.415929203539823,113
924,2.795698924731183,93
925,3.6419753086419755,729
926,2.1926605504587156,109
927,3.4516129032258065,217
928,2.705539358600583,343
929,3.4229074889867843,908
930,3.1865203761755487,638
931,3.0541735765616362,1809
932,2.2941176470588234,153
933,4.0494296577946765,263
934,3.3931185944363103,1366
935,4.24793388429752,726
936,3.088757396449704,169
937,3.7195981596386813,23691
938,1.9944444444444445,180
939,3.888198757763975,161
940,3.68073006932409,18464
941,2.1614906832298137,161
942,3.0190534726490474,3254
943,3.941814033086138,1753
944,2.6741573033707864,89
945,3.017699115044248,113
946,2.482269503546099,141
947,3.658869395711501,1026
948,2.7426470588235294,136
949,3.3711217183770885,1676
950,2.5714285714285716,91
951,3.5120481927710845,332
952,3.9846473029045644,2410
953,3.4132857142857143,7000
954,3.3259982692545433,8089
955,3.1893939393939394,264
956,2.575567994731643,3037
957,3.6731707317073172,615
958,3.617424242424242,264
959,2.9536082474226806,194
960,3.474813432835821,1072
961,3.5405063291139243,2370
962,3.0910543130990416,21284
963,3.8853390511927097,37310
964,3.6776773296244785,2876
965,3.567901234567901,324
966,3.2857142857142856,196
967,3.596997690531178,866
968,2.6542056074766354,107
969,2.053030303030303,132
970,3.019704433497537,203
971,3.8087344596748487,3137
972,3.6184210526315788,228
973,3.64,225
974,3.6166134185303513,626
975,2.0,130
976,3.6566265060240966,166
977,2.7880539499036607,2076
978,3.3286031042128603,2255
979,2.9375,128
980,3.6267318663406685,1227
981,3.031847133757962,314
982,3.800383877159309,1563
983,2.5010060362173037,497
984,3.403385872737887,1713
985,3.629029211435683,89999
986,3.52693787795492,3638
987,2.8210526315789473,95
988,3.7629146275149536,1839
989,3.0509891791452617,18298
990,3.7714672075726843,2958
991,3.6545961002785514,359
992,3.9344605475040257,6210
993,3.052142643092598,3337
994,3.2199501999547273,13253
995,1.7211538461538463,104
996,4.031539888682746,11858
997,3.251655629139073,302
998,3.3161434977578477,446
999,2.7275086505190314,1156
1000,3.2842105263157895,760
1001,3.3172147001934236,6204
1002,3.4473684210526314,152
1003,2.305084745762712,59
1004,3.0542398777692896,1309
1005,3.0391791044776117,536
1006,4.033513513513514,925
1007,3.2547169811320753,106
1008,3.8051546391752575,970
1009,2.952755905511811,127
1010,2.964788732394366,142
1011,3.2942568830198082,8027
1012,3.6031746031746033,7497
1013,3.421259842519685,254
1014,2.7635658914728682,258
1015,3.863218390804598,870
1016,2.2135922330097086,103
1017,4.1921280853902605,1499
1018,3.2506527415143602,383
1019,2.4420289855072466,138
1020,4.285617955880936,20762
1021,3.7223029950567024,3439
1022,3.2864529472595656,3868
1023,3.1411764705882352,425
1024,3.480836236933798,861
1025,3.0221518987341773,316
1026,3.4066077003121746,7688
1027,3.4254008016032063,19960
1028,2.8285714285714287,105
1029,2.9327731092436973,833
1030,3.1705882352941175,170
1031,3.98,1450
1032,3.8384452670544684,3782
1033,2.6811023622047245,1016
1034,2.4913793103448274,116
1035,3.4935578661844486,17696
1036,3.3476190476190477,210
1037,2.846299810246679,1054
1038,3.5278688524590165,305
1039,3.297347316471314,1621
1040,3.50996015936255,251
1041,3.7316356513222333,1021
1042,3.3282548476454292,722
1043,3.294202599546111,4847
1044,3.447113780447114,2997
1045,3.5557707203718047,2582
1046,3.3701158452778324,40744
1047,3.6442491402369126,2617
1048,2.986318407960199,804
1049,2.695885509838998,559
1050,3.73800268570217,14149
1051,3.335664335664336,1430
1052,3.1094890510948905,137
1053,2.5375,80
1054,2.5344827586206895,116
1055,3.330214639515685,1817
1056,3.1377952755905514,254
1057,3.5,178
1058,3.7512410369553226,5439
1059,1.8176795580110496,181
1060,2.9382913337430856,8135
1061,3.534396809571286,1003
1062,3.0873634945397814,641
1063,3.215311004784689,418
1064,2.905263157894737,95
1065,2.5134328358208955,335
1066,3.7582782404624937,34941
1067,3.3870967741935485,1364
1068,3.32266794014645,6282
1069,3.944976076555024,836
1070,2.844574780058651,341
1071,2.4798387096774195,248
1072,4.3984575835475574,389
1073,4.070785308646124,59518
1074,3.7259450171821307,2328
1075,3.045977011494253,5829
1076,3.789473684210526,475
1077,3.5977198697068404,614
1078,2.5861027190332324,331
1079,3.281150159744409,313
1080,2.93737322515213,3944
1081,2.6610169491525424,177
1082,2.770186335403727,161
1083,3.020057306590258,349
1084,3.810111699000588,1701
